age,flux,flux_sd,low,high
2.4955,0.15108896438798053,0.0548581041154966,0.09623086027248393,0.20594706850347713
2.5,0.14617827868744368,0.053089409139966015,0.09308886954747767,0.1992676878274097
2.506,0.15005905527192318,0.054498839718326815,0.09556021555359637,0.20455789499024998
2.51049999999999,0.15646321072956,0.05682471762809067,0.09963849310146933,0.21328792835765065
2.51499999999999,0.1717134146628824,0.062363326533283726,0.10935008812959868,0.23407674119616612
2.52099999999999,0.17754779988559502,0.06448227380062059,0.11306552608497443,0.2420300736862156
2.52549999999999,0.18156145537525245,0.06592421373538161,0.11563724163987084,0.24748566911063408
2.53,0.16750273092980253,0.04315110836073363,0.1243516225690689,0.21065383929053616
2.5345,0.17751171060457177,0.06446916680125642,0.11304254380331535,0.2419808774058282
2.5405,0.15521803547831817,0.05637249162736257,0.09884554385095559,0.21159052710568074
2.545,0.13715953720569457,0.04977528481847106,0.08738425238722351,0.18693482202416561
2.5495,0.13304495707027955,0.04831961508464527,0.08472534198563428,0.18136457215492482
2.5555,0.12007178598555776,0.04360798491808528,0.07646380106747248,0.16367977090364305
2.56,0.11464237970563144,0.04168268320825076,0.07295969649738068,0.1563250629138822
2.566,0.10950949021677932,0.03977194274710728,0.06973754746967203,0.1492814329638866
2.5705,0.1266143449354358,0.04598412856973617,0.08063021636569964,0.17259847350517196
2.575,0.14728930208744154,0.053458778715299034,0.09383052337214251,0.20074808080274056
2.581,0.1310427770299492,0.04759245810696428,0.08345031892298493,0.17863523513691348
2.58670224719101,0.12222338047787498,0.04438940662677954,0.07783397385109544,0.16661278710465452
2.59126404494382,0.12903402984088333,0.046862916055049046,0.08217111378583428,0.17589694589593238
2.5969662921348293,0.11410132541743788,0.041456398207581305,0.07264492720985657,0.15555772362501918
2.60152808988764,0.1195622615555234,0.043422934504468505,0.07613932705105489,0.1629851960599919
2.6072303370786494,0.1412805386647477,0.051310635123328015,0.0899699035414197,0.19259117378807572
2.6117921348314597,0.15924071004970636,0.05783345708731302,0.10140725296239333,0.21707416713701938
2.6174943820224694,0.1715560667756442,0.06230618051653005,0.10924988625911414,0.23386224729217425
2.6220561797752797,0.17985097009317327,0.06531659912871939,0.11453437096445389,0.24516756922189265
2.62775842696629,0.15224314410792048,0.05529206280764928,0.09695108130027119,0.20753520691556976
2.6323202247191,0.13538020460887076,0.049167736386473246,0.08621246822239752,0.184547940995344
2.63688202247191,0.12585675134715033,0.04570898375115268,0.08014776759599765,0.171565735098303
2.6425842696629203,0.1017311872762236,0.036917531528006406,0.0648136557482172,0.13864871880423002
2.6471460674157306,0.11926645852113076,0.04331550398566145,0.07595095453546931,0.1625819625067922
2.6528483146067403,0.14426662317199976,0.05239512909572581,0.09187149407627396,0.19666175226772556
2.65741011235955,0.14948101080407347,0.05428890401836976,0.09519210678570371,0.20376991482244322
2.66311235955056,0.16043242061231164,0.05829587530680872,0.10213654530550292,0.21872829591912035
2.66767415730337,0.16123894238717557,0.05855918032795565,0.10267976205921991,0.21979812271513122
2.67109550561797,0.170223762730575,0.06182231085283845,0.10840145187773653,0.23204607358341345
2.67907865168539,0.1647576082278863,0.05983709858039134,0.10492050964749496,0.22459470680827764
2.6836404494382,0.1894134749113118,0.06879168065517172,0.12062179425614009,0.2582051555664835
2.68820224719101,0.201304362810556,0.0731152892540894,0.12818907355646658,0.2744196520646454
2.69390449438202,0.14804372453060824,0.05376690663470644,0.0942768178959018,0.20181063116531467
2.6984662921348295,0.1353656339106166,0.0491624445622158,0.0862031893484008,0.1845280784728324
2.70416853932584,0.11979085938176406,0.043505957260207374,0.0762849021215567,0.16329681664197143
2.7087303370786495,0.10744625957516515,0.03901462164785823,0.06843163792730692,0.1464608812230234
2.7144325842696597,0.1032357517359764,0.03749343001570032,0.06574232172027608,0.14072918175167673
2.7189943820224696,0.10212183722500125,0.03708887563353694,0.06503296159146431,0.1392107128585382
2.7246966292134798,0.09394714131454952,0.03411996821663727,0.05982717309791225,0.1280671095311868
2.7292584269662896,0.06519085640090845,0.023676185536790607,0.04151467086411784,0.08886704193769907
2.7349606741573003,0.0816144002449516,0.02963477355237402,0.05197962669257758,0.11124917379732563
2.73952247191011,0.08388711171934024,0.030466340386731044,0.053420771332609196,0.11435345210607128
2.74408426966292,0.08945473945940746,0.032488405974625004,0.05696633348478246,0.12194314543403247
2.7497865168539306,0.08340013891526067,0.030289480331543946,0.053110658583716726,0.11368961924680462
2.75434831460674,0.0896641257550439,0.03254145021793394,0.05712267553710996,0.12220557597297785
2.76005056179775,0.07469508783771463,0.027127957139522384,0.04756713069819224,0.10182304497723701
2.76461235955056,0.07340744708914462,0.02666030840853485,0.04674713868060977,0.10006775549767948
2.7703146067415703,0.07338103500227558,0.026650715997824988,0.04673031900445059,0.10003175100010056
2.77487640449438,0.0737911683325673,0.026799669292181052,0.04699149904038624,0.10059083762474835
2.78057865168539,0.08030804362773139,0.020690596717650465,0.059617446910080925,0.10099864034538186
2.7851404494382,0.08079625706185467,0.029343795717462644,0.05145246134439203,0.11014005277931732
2.79084269662921,0.09961585546542959,0.036178746631295375,0.06343710883413421,0.13579460209672495
2.7954044943820198,0.111191319578851,0.04038275392855199,0.07080856565029901,0.15157407350740298
2.7999662921348296,0.11861017159482094,0.043077151985234825,0.07553301960958611,0.16168732358005578
2.8204943820224693,0.12483513023377232,0.04533582534230246,0.07949930489146986,0.17017095557607478
2.8353202247191,0.1222198231183668,0.04438811465565987,0.07783170846270693,0.16660793777402666
2.86155056179775,0.10628430529713705,0.03860061166229512,0.06768369363484192,0.14488491695943218
2.88093820224719,0.09761821909916947,0.03545323983703343,0.06216497926213604,0.1330714589362029
2.9014662921348293,0.10445575534030464,0.03792586282626606,0.06652989251403858,0.1423816181665707
2.90602808988764,0.09382117497204466,0.03405961575305057,0.05976155921899409,0.12788079072509523
2.9117303370786494,0.08734889725366433,0.03172360070089518,0.055625296552769155,0.11907249795455951
2.9162921348314597,0.07863181805146716,0.02855770910313972,0.050074108948327437,0.10718952715460688
2.9219943820224694,0.07675201711387987,0.027883208445741256,0.048868808668138614,0.10463522555962113
2.9265561797752797,0.07228541879395417,0.026252807241023152,0.04603261155293102,0.09853822603497732
2.93225842696629,0.06794444171317059,0.024676239844154964,0.04326820186901562,0.09262068155732556
2.9368202247191,0.07824116019527062,0.028415828962344614,0.04982533123292601,0.10665698915761523
2.9425224719101104,0.07820377411326462,0.028411058309801025,0.0497927158034636,0.10661483242306564
2.9470842696629203,0.06986502578181775,0.02537376258367309,0.04449126319814466,0.09523878836549084
2.9527865168539305,0.09540193212455504,0.034648322943611344,0.0607536091809437,0.1300502550681664
2.9573483146067403,0.0979100789046462,0.03555923824366124,0.062350840660984966,0.13346931714830745
2.96191011235955,0.0966347053949724,0.03509604476054381,0.061538660634428595,0.13173075015551622
2.96761235955056,0.09565367445173324,0.03473975137966503,0.060913923072068214,0.13039342583139826
