age,ob.am
4.84,24.109624512301703
4.85,24.113386343403427
4.859999999999999,24.116864530993528
4.869999999999999,24.120034173527674
4.88,24.122870369461506
4.89,24.125348217250675
4.9,24.12744281535084
4.91,24.129129262217656
4.92,24.130382656306764
4.93,24.13119678942825
4.9399999999999995,24.131595092087466
4.949999999999999,24.131597120782953
4.96,24.131222432013264
4.97,24.130490582276952
4.98,24.12942112807256
4.99,24.128033625898656
5,24.126270452956312
5.01,24.124080715766212
5.02,24.121494064806313
5.029999999999999,24.11854015055454
5.04,24.115248623488856
5.05,24.111649134087195
5.0600000000000005,24.107771332827507
5.07,24.103644870187733
5.08,24.099161803157887
5.09,24.094228393653115
5.1,24.08889559953905
5.109999999999999,24.08321437868132
5.119999999999999,24.077235688945567
5.13,24.071010488197413
5.14,24.064589734302505
5.15,24.05802438512647
5.16,24.051100066525226
5.17,24.043645026494087
5.18,24.035774156107802
5.1899999999999995,24.02760234644111
5.199999999999999,24.019244488568766
5.21,24.0108154735655
5.22,24.00243019250606
5.23,23.994203536465196
5.24,23.985813992821043
5.25,23.976956592792916
5.26,23.96777104321734
5.27,23.95839705093081
5.279999999999999,23.94897432276986
5.29,23.93964256557098
5.3,23.93054148617071
5.3100000000000005,23.921810791405548
5.32,23.913069894154976
5.33,23.90396133692093
5.34,23.894659520973597
5.35,23.885338847583164
5.359999999999999,23.876173718019825
5.369999999999999,23.867338533553774
5.38,23.859007695455194
5.39,23.851355604994286
5.4,23.844007176722013
5.41,23.83656599983361
5.42,23.829174487565663
5.43,23.821975053154755
5.4399999999999995,23.815110109837477
5.449999999999999,23.808722070850408
5.46,23.802953349430137
5.47,23.797946358813252
5.48,23.793482455661202
5.49,23.789290080429495
5.5,23.785432272045806
5.51,23.781972069437806
5.52,23.778972511533166
5.529999999999999,23.77649663725956
5.54,23.774607485544667
5.55,23.77336809531615
5.5600000000000005,23.77272312382594
5.57,23.772577236452623
5.58,23.772933484313874
5.59,23.77379491852739
5.6,23.775164590210828
5.609999999999999,23.777045550481887
5.619999999999999,23.77944085045824
5.63,23.782518413523185
5.64,23.78636678671083
5.65,23.790869956615058
5.66,23.795911909829748
5.67,23.801376632948788
5.68,23.80714811256606
5.6899999999999995,23.81311033527546
5.699999999999999,23.81914728767085
5.71,23.825671428867064
5.72,23.833040298016204
5.73,23.841055501768103
5.74,23.849518646772577
5.75,23.858231339679467
5.76,23.86699518713859
5.77,23.87561179579978
5.779999999999999,23.88388277231286
5.79,23.892291402237753
5.8,23.901315932617806
5.8100000000000005,23.910750412327975
5.82,23.92038889024322
5.83,23.93002541523851
5.84,23.93945403618879
5.85,23.94846880196904
5.859999999999999,23.956863761454212
5.869999999999999,23.965105673194227
5.88,23.973658469208807
5.89,23.982311958577608
5.9,23.990855950380304
5.91,23.99908025369654
5.92,24.006774677605982
5.93,24.013729031188294
5.9399999999999995,24.020288258199976
5.949999999999999,24.026854970071756
5.96,24.03330547739464
5.97,24.03951609075962
5.98,24.0453631207577
5.99,24.050722877979872
6,24.05547167301715
6.01,24.059485816460516
6.02,24.062897129811574
6.029999999999999,24.06590543787152
6.04,24.068489056180773
6.05,24.070626300279745
6.0600000000000005,24.07229548570885
6.07,24.073474928008498
6.08,24.07414294271911
6.09,24.074277845381097
6.1,24.07385104686346
6.109999999999999,24.072872639239844
6.119999999999999,24.071378959857654
6.13,24.069406346064277
6.14,24.066991135207118
6.15,24.064169664633564
6.16,24.06097827169102
6.17,24.057453293726873
6.18,24.05337058063652
6.1899999999999995,24.04857226285916
6.199999999999999,24.043194098557876
6.21,24.037371845895752
6.22,24.031241263035895
6.23,24.024938108141388
6.24,24.018598139375325
6.25,24.01179003668695
6.26,24.00413976515302
6.27,23.995869010627924
6.279999999999999,23.98719945896602
6.29,23.978352796021692
6.3,23.96955070764932
6.3100000000000005,23.961014879703264
6.32,23.9529669980379
6.33,23.944908946257705
6.34,23.936325839669436
6.35,23.927414211680908
6.359999999999999,23.918370595699933
6.369999999999999,23.909391525134335
6.38,23.90067353339192
6.39,23.892413153880504
6.4,23.884806920007907
6.41,23.87741678800704
6.42,23.869791095939046
6.43,23.862105949954117
6.4399999999999995,23.854537456202433
6.449999999999999,23.847261720834183
6.46,23.840454849999542
6.47,23.834292949848702
6.48,23.828952126531842
6.49,23.824059358672674
6.5,23.819232058729163
6.51,23.814631983602887
6.52,23.8104208901954
6.53,23.806760535408298
6.54,23.80381267614315
6.55,23.801739069301522
6.56,23.800398648321163
6.57,23.79955081792054
6.58,23.799208041922324
6.59,23.799382784149163
6.6,23.800087508423733
6.609999999999999,23.801334678568686
6.62,23.80313675840669
6.63,23.805506211760402
6.64,23.808637730270657
6.6499999999999995,23.81263230221029
6.66,23.81736183634998
6.67,23.8226982414604
6.68,23.828513426312227
6.6899999999999995,23.83467929967613
6.7,23.841067770322788
6.71,23.847550747022865
6.72,23.854501682357924
6.7299999999999995,23.86226199003535
6.74,23.87065552051459
6.75,23.87950612425506
6.76,23.888637651716206
6.77,23.89787395335746
6.78,23.907038879638257
6.79,23.915956281018033
6.8,23.925062879263784
6.81,23.93477704843497
6.82,23.944895117429695
6.83,23.95521341514609
6.84,23.965528270482267
6.85,23.97563601233633
6.86,23.985332969606414
6.87,23.995049717495306
6.88,24.005227986333594
6.89,24.015680837711063
6.8999999999999995,24.02622133321751
6.91,24.03666253444272
6.92,24.04681750297648
6.93,24.056499300408586
6.9399999999999995,24.065520988328824
6.95,24.074199124855294
6.96,24.082906767637255
6.97,24.09154172756126
6.9799999999999995,24.100001815513863
6.99,24.108184842381615
7,24.115988619051056
7.01,24.123310956408748
7.02,24.130049665341232
7.03,24.13628271886349
7.04,24.14216232080867
7.05,24.147697628290558
7.06,24.152897798422963
7.07,24.15777198831968
7.08,24.162329355094506
7.09,24.166579055861252
7.1,24.1705302477337
7.11,24.174015167611536
7.12,24.17693578323611
7.13,24.179405847983777
7.14,24.181539115230873
7.1499999999999995,24.183449338353746
7.16,24.185250270728734
7.17,24.187055665732185
7.18,24.18874267650431
7.1899999999999995,24.190132096231103
7.2,24.19125313835757
7.21,24.192135016328713
7.22,24.192806943589545
7.2299999999999995,24.19329813358506
7.24,24.19363779976028
7.25,24.193855155560197
7.26,24.193927011876216
7.27,24.19380916387997
7.28,24.19349930143683
7.29,24.19299511441216
7.3,24.192294292671328
7.31,24.191394526079694
7.32,24.19029350450263
7.33,24.188988917805503
7.34,24.187484203949396
7.35,24.18578390120982
7.36,24.183887349923797
7.37,24.181793890428327
7.38,24.179502863060442
7.39,24.177013608157136
7.3999999999999995,24.174325466055432
7.41,24.17143777709234
7.42,24.168350190966162
7.43,24.165063007963315
7.4399999999999995,24.16157654430298
7.45,24.15789111620434
7.46,24.154007039886583
7.47,24.149924631568886
7.4799999999999995,24.14564420747045
