age,MAT,Tsoil,MAP,PCQ_pf,d18p,pore,z_m,ha,E_s
3.52688,12.542006988422669,20.33798078825122,316.2193344403098,0.19558296979665632,-17.900644839022135,0.4,0.5406201924560826,0.2805487052129742,4.3747945409811306e-10
3.53937,14.83010069356487,21.15399192661503,338.00586483070083,0.14611594091353552,-18.854004702077546,0.4,0.812927361050777,0.27336351321684194,3.534185577726082e-10
3.56125,14.358975600225085,21.30627219395204,407.9546521160576,0.13588231692069466,-17.003683379524727,0.4,0.7715325772618706,0.28322873449021657,4.206767547678832e-10
3.57688,16.576167437295418,23.795296387522917,331.08089406659263,0.14553247193966282,-20.930632407472594,0.4,0.6778174648195182,0.29544143899120856,3.625963862872679e-10
3.63172,15.663065101208717,23.01794596970513,307.4376654260891,0.20205729310429674,-17.836046076504303,0.4,0.6383539027239573,0.2969141442529779,4.467580331094209e-10
3.69379,15.07792011462841,22.66395979132757,325.6836195396742,0.1768456084014215,-18.63157614008978,0.4,0.6834787599911749,0.2853613884539341,4.158611525777656e-10
3.74552,14.273432367979346,22.79407557971743,286.53007204114016,0.23348117814066666,-16.73964409268885,0.4,0.5228418982408368,0.29578695497330576,4.948447498394584e-10
3.7869,15.341603107868554,22.83011885807483,350.1382330593512,0.19349665931662066,-17.305355069772293,0.4,0.6583850796281814,0.29156581813005444,4.286254127868238e-10
3.83862,11.327127825000943,18.301868711988718,292.1464035254451,0.1332696341220317,-21.86935910772462,0.4,0.6928649850100868,0.28161542891276253,2.9323108129236014e-10
3.89034,9.670033266089671,17.477183589490245,304.7727202220817,0.16929007260805462,-18.914993049367613,0.4,0.5346794233142238,0.28773385268219265,3.7348949399589656e-10
3.90069,7.778373001823416,15.724139030208457,271.11023264837803,0.24494307136134927,-17.21436732690324,0.4,0.38958965582444965,0.30798648753734387,4.979704433724525e-10
3.95241,9.784305822125052,16.275636193304457,351.2911330238495,0.1380880106973144,-16.640877349473715,0.4,0.7766438305984061,0.27702988088617947,3.633204808010723e-10
4.00414,8.875670261838,15.370016850582518,327.206026525118,0.1485491971674791,-17.382875277835566,0.4,0.6369547275352482,0.28846803130408794,3.6269609249735087e-10
4.05586,9.290759355285562,15.721797055695799,329.02366222554554,0.12558475509200073,-18.252475900152792,0.4,0.6903799906411361,0.269199141789186,3.1237355199909704e-10
4.10759,9.86232439460657,16.565933162324878,330.6508533203679,0.13844765185306948,-17.595123111282767,0.4,0.66899321963817715,0.2939857042454553,3.502440354389869e-10
4.15931,10.24014029286105,16.852334253446475,352.2075540786085,0.1361315400286001,-17.706017924183605,0.4,0.7149633769516156,0.2844164541553004,3.592841136617895e-10
4.20062,12.084680736080507,19.38941079696587,327.9872956573189,0.17070431828047736,-18.05588360491425,0.4,0.5827329307909883,0.2876970012112961,4.008041178354563e-10
4.235,11.520777656061641,18.794792827034208,266.0931802042077,0.17949305474226374,-20.86725589551812,0.4,0.5229163051540929,0.285821864036843,3.6028038300038055e-10
4.26938,11.305247893141775,18.074634989049922,307.6712316209376,0.1362258984652992,-20.55896936173075,0.4,0.6886406008804079,0.2813793492613166,3.148716130861932e-10
4.35333,11.137621413447876,19.242194914715743,247.03107539431366,0.23371665423933397,-17.412709108333416,0.4,0.497155559447576,0.2909866241899242,4.361829953296401e-10
4.49909,16.893036714068216,25.60081155299196,392.36913619108316,0.18719861501724344,-17.61618580728406,0.4,0.49780775393094545,0.3008756612317723,5.508232047765862e-10
4.54109,11.77057068147468,18.8409564618818,300.40307314822024,0.13959724715824548,-20.899246546684285,0.4,0.6446099836736576,0.2882126808025626,3.1308052206053375e-10
4.725,15.902563001235933,23.362020769632814,353.2740042730255,0.16807849471531153,-19.28718852514778,0.4,0.5794945555878592,0.2926380603673721,4.320359693157849e-10
4.82769,15.865732030501414,24.349289760055438,341.0628717077232,0.20487296666712276,-17.38758639705375,0.4,0.550424634669743,0.3138898516410968,4.921286258966184e-10
4.86923,16.734540905258932,25.14976468571585,339.5156709612346,0.19596308985545544,-17.660305173267986,0.4,0.5297657628604839,0.292909651802895,5.034874727720725e-10
4.9764,17.20901023063338,24.76174339621415,356.30070221980225,0.15179329784713705,-19.75645498755002,0.4,0.6918134160052595,0.29083835892874943,3.898264399723904e-10
5.15647,16.75580232141077,24.314542289338377,384.36220198105343,0.14912226815023844,-18.17541791349788,0.4,0.6241764456972305,0.2966200837253762,4.331908238183944e-10
5.23,16.142823765269302,23.479433549156717,370.5649276269057,0.16028817095711842,-17.99983991231726,0.4,0.6372308656505086,0.29070858928542936,4.380628738197621e-10
5.27486,12.463957885557093,20.04496417161459,344.78996023678405,0.15820852854315076,-18.736472283571175,0.4,0.6105602614721276,0.3015869294046899,3.9805551012942e-10
5.2973,14.682120540383995,21.38253951812208,383.951395641756,0.12389548311557073,-19.293922616339803,0.4,0.7773653088400312,0.2829021499419497,3.6038643129121457e-10
5.31973,15.684612330096162,22.958028991678045,366.4375480009955,0.13300753979340396,-21.02301636732006,0.4,0.6698499268977302,0.2827806866075943,3.7121644028988136e-10
5.43638,13.751342109595393,20.298792940250113,301.8029687410591,0.15817678182899642,-19.28110935414872,0.4,0.7802543903148342,0.2879673575659024,3.4177003653341026e-10
5.4633,11.107211639896759,18.59873044599921,331.95927348913597,0.16698131030409796,-18.732391379053443,0.4,0.6092069947540136,0.30527640747401497,3.9272016301326884e-10
5.54405,9.193124448914752,15.537520720593033,296.67665633907194,0.1448748268729202,-19.459391203175283,0.4,0.7432206512426973,0.2886139797803786,3.174994507910929e-10
5.70377,8.695400662392888,16.559184612695066,314.00258765680746,0.1762113281864733,-17.70035505762468,0.4,0.5403029601617719,0.28374595068678427,3.968415761934841e-10
5.73249,7.966145026214245,15.752241254815027,244.7615091096271,0.19415647812839482,-19.482460655469527,0.4,0.5353059587194449,0.2837300900796154,3.568878546086048e-10
5.85362,10.268671018242898,17.604217335965483,287.685552710382,0.15872034415737687,-20.27481632901035,0.4,0.6087589670785614,0.2929658174907563,3.3987846766544524e-10
5.87605,9.829061071559577,17.599107734487603,327.53489692259893,0.1786361194255701,-18.128112421805696,0.4,0.49080041348075126,0.29034821936857325,4.283701033528755e-10
5.89834,10.424989425734237,18.104739946356368,243.8980133465113,0.24906729942697348,-17.997307861405336,0.4,0.4651920169790886,0.29793384981403287,4.6057859109013166e-10
5.93305,12.78822312373142,19.734371126063884,283.9553397361382,0.16866527063917217,-19.951956292027525,0.4,0.693070404484538,0.28911960566662614,3.6206615875134406e-10
5.96343,14.301151610916158,21.460369482872192,294.50744781225677,0.15821045969680203,-20.6538054793892,0.4,0.6943500928305391,0.2910367936220557,3.467957579399124e-10
5.9695,13.773006872398538,21.04792232335054,344.40720538742244,0.14777169187540248,-19.45950621521159,0.4,0.6775188773478048,0.28423818658907324,3.6639892083885114e-10
5.98946,13.641860452251548,21.01900954723345,296.84490901696654,0.20450705949879233,-18.061795041934673,0.4,0.6097314907254812,0.29734124718537835,4.330057023871868e-10
6.04154,16.292320966011566,23.441124607628865,343.2133001162167,0.19035510137219352,-18.95588520289827,0.4,0.6105676589337266,0.2964124100231786,4.552518337575522e-10
6.05629,11.536383224546071,19.42521964867218,357.6932097513483,0.15840101842471796,-18.589037914689108,0.4,0.6304415317904225,0.28040141355681547,4.199709776448745e-10
6.07625,14.557922226746616,21.875783900554637,362.2062960670823,0.16617597532863337,-21.45147456167738,0.4,0.584118232038176,0.28342187356089427,4.1053945818619535e-10
6.16415,13.34347468999887,20.829662066321575,340.66754935868494,0.1467215464934712,-20.251066826549938,0.4,0.6729363441549504,0.29339993713448725,3.81243696860927e-10
6.18678,8.59335843037329,16.909929173166923,250.77203049494392,0.2504975998452943,-19.560486895530808,0.4,0.3391510239407475,0.3006112008745408,4.583369879540507e-10
