age,RH,RH.sd,d18p,d18p.sd,Dp17p,Dp17p.sd,f,f.sd,Tsoil,Tsoil.sd
-5.4,0.6658576783010272,0.021519978702523708,-27.02785821588831,0.8892157929016872,27.1935862122193,5.2590530725798885,0.27623273975186396,0.025282403946526883,22.287373659820304,2.303128346117922
-5.3,0.6613619586813323,0.016733389457554253,-26.450419222929952,0.7006324041298477,27.195695575185628,5.260541863795107,0.2699766737959315,0.02145159206646939,23.145220817021773,2.076528840751154
-5.2,0.6595044492442602,0.014874579546434527,-25.506028564464945,0.7959050184172971,27.197808243455555,5.262092961262499,0.26129150431341436,0.025198421616551676,23.88990840227076,1.860984796217345
-5.1,0.6635776526952094,0.018742734393194942,-26.38017926661713,0.7495445718024756,27.199953483252912,5.263253783695658,0.2881559705609175,0.028388551833588037,24.83806978918565,1.6799786206403633
-5,0.6617205623265926,0.016555963405385468,-26.08500262147044,0.6905988319053843,27.201719233630925,5.264492848939216,0.29022826870894947,0.027437034236625826,25.030882541890303,1.4787272496448778
-4.9,0.6630305209754873,0.01713624806939674,-26.29783485483457,0.6842320883126912,27.20324297219792,5.266102790263259,0.29445303358395625,0.027917845701904805,25.21593144510606,1.2680842438257027
-4.8,0.6592254531478566,0.014140994499141996,-25.08306476446779,0.7891345058211139,27.205532589868884,5.26798117049574,0.28007739232007206,0.026524305470463652,24.62051591959023,1.0642411699322434
-4.699999999999999,0.6617843035572523,0.016026280750172227,-25.27817900045168,0.755126280505441,27.207976728707273,5.2697210450477465,0.29203530744537093,0.0270246691694708,24.401319860422603,1.1190186999789304
-4.6,0.6674091278822881,0.021312466058220497,-25.9819308916206,0.8289513886554083,27.209353391052876,5.27147652841508,0.3094722682648821,0.04031452054406892,24.05855321113207,1.1919660327061532
-4.5,0.6688239332842877,0.02331597869877836,-26.269974860171008,0.8613087668000817,27.210254348165392,5.273339666188812,0.3133171731136903,0.042659249529875494,23.477934939420372,1.3705996499467472
-4.4,0.6658471378206835,0.020729463182159274,-26.305432199077472,0.7417010536218545,27.210975114197705,5.2755469126414685,0.30916154500502674,0.037906567403068046,22.821090101846863,1.5415879654432683
-4.3,0.6626456917106492,0.019389699109099653,-26.616383891550456,0.7070132540279183,27.21207110030369,5.277894545658078,0.3101065981419276,0.039583394052948445,22.403637677532625,1.5302910794090616
-4.199999999999999,0.6602410259773681,0.018931934207599133,-27.00362395514774,0.7437212067463618,27.213133435663956,5.2801264518066295,0.31350339563570184,0.041505050986563694,22.00246062715468,1.6762589157163035
-4.1,0.656591025450058,0.019321008278376284,-27.229846323228013,0.9052605401088936,27.213674174272974,5.282735681310958,0.30627290204847457,0.03586564755855503,21.399955840540866,1.8399238651359877
-4,0.654366735415227,0.019773299234972744,-27.70079283135028,0.8613245495160902,27.214285966794282,5.285535366988866,0.2877234711762576,0.03621998541924579,20.846286814526856,1.8124863017455575
-3.9,0.6518032142647487,0.020358469204810742,-27.92240880193706,0.9207033758621244,27.214923200107656,5.2883204605687455,0.2720290041422235,0.048855922104341316,20.425536486423567,1.5324289570639686
-3.8,0.6488509198615868,0.02171921508117533,-28.139669549685607,1.0913739482901847,27.21538681347257,5.291717618901272,0.26373393444874504,0.05061976273879912,20.339887644314658,1.3246837334611652
-3.6999999999999997,0.6473588237314358,0.022116008306935945,-27.970219695861207,1.0985000369239168,27.21598304477768,5.294546433687011,0.2745601875482772,0.04325049751426001,20.483435935029224,1.1492815297652095
-3.5999999999999996,0.6459466064481978,0.02236915271083477,-27.70674608037973,1.1011941421398703,27.216572873695817,5.297542215007092,0.2772139122978938,0.04623825902350112,20.513758755364268,1.080487575059707
-3.5,0.6453671888969703,0.022953250359017636,-27.550816023147572,1.2004031264834498,27.216909418348052,5.300642085739324,0.27741297840502693,0.042628700952760924,20.429274861945945,1.13879694861135
-3.4,0.6443613932652734,0.023845573863353953,-27.086604819437138,1.2714222625217733,27.21716738241549,5.303779302317011,0.2778614860815879,0.04181436164238521,20.13265912991746,1.2225829730452307
-3.3,0.645575438690978,0.024885952515464722,-27.16264341476244,1.3235629237792914,27.217336275787044,5.306930640476946,0.28839986619124475,0.033363348424188206,19.880971544104487,1.2261819744454219
-3.1999999999999997,0.6463455852722703,0.026161259268598205,-27.131326720061097,1.4069427808707708,27.21738485247727,5.3091422776730814,0.2919133525690303,0.031785741832690124,19.469326992761523,1.1860070658484159
-3.0999999999999996,0.6493837997854954,0.028390100206690402,-27.180038218638213,1.5101815395903997,27.21739197888946,5.311176903567767,0.3018174761120041,0.02888763451432907,18.9599354804814,1.2127286483376074
-3,0.6526312492507471,0.03163547299156507,-26.6197682807847,1.6063954402590797,27.21773311682588,5.312923778291643,0.31215824524522146,0.03027323960170287,18.329455182712575,1.3493170529851488
-2.8999999999999995,0.6566932499884651,0.036044319954278904,-26.367744918739415,1.750055510148466,27.21801885487143,5.3148090055534345,0.33012187244101565,0.03715407344048967,17.65699906592951,1.532242425239941
-2.8,0.659996462902096,0.040328256235869914,-26.15762250556627,1.920333108634262,27.218656452203874,5.31665485389627,0.34556044424307264,0.048662377110993145,17.01473327170265,1.7690119328359193
-2.7,0.6632624656500431,0.04490582453475726,-26.28297149274902,2.1635935307402727,27.219302986634798,5.318872373622873,0.360104009650265,0.06336704197872127,16.618858619340553,2.1178978409502616
-2.5999999999999996,0.6651959358578925,0.048269019779797494,-26.347210621486227,2.3555590817474923,27.220042402962928,5.32082982134884,0.3681869494503017,0.07339114642791077,16.294396320308312,2.552948414060302
-2.5,0.666222908316793,0.05072189768572355,-26.39162557973407,2.5602908272162437,27.22075414387088,5.322081910309406,0.37275021676079756,0.081556200718274,16.01677950455934,3.0338769653188282
